FECHA,ID_EMPRESA,EMPRESA,ID_TIPOLOGIA,TIPOLOGIA,ID_MEDIO_ATENCION,MEDIO DE ATENCION,NUMERO_QUEJAS
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,1,Oficina,2197
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,2,Línea Telefónica,9572
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,3,Página Web,205
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,4,Red social,41
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,5,Otros,2
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,1,Oficina,740
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,2,Línea Telefónica,2866
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,3,Página Web,87
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,4,Red social,16
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,5,Otros,1
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A4,Fraudes en contratación,1,Oficina,409
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A4,Fraudes en contratación,2,Línea Telefónica,20
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A4,Fraudes en contratación,3,Página Web,29
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A5,Datos personales,2,Línea Telefónica,1
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A5,Datos personales,3,Página Web,5
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,1,Oficina,347
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,2,Línea Telefónica,358
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,3,Página Web,241
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,4,Red social,4
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,5,Otros,9
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B3,Cláusula de permanencia superior a 1 año,1,Oficina,70
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B3,Cláusula de permanencia superior a 1 año,2,Línea Telefónica,147
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B3,Cláusula de permanencia superior a 1 año,3,Página Web,20
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B4,Valor subsidiado o financiado,2,Línea Telefónica,1
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,1,Oficina,38772
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,2,Línea Telefónica,109450
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,3,Página Web,3635
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,4,Red social,5
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,5,Otros,113
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D3,No compensación informada,1,Oficina,90
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D3,No compensación informada,2,Línea Telefónica,3381
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D3,No compensación informada,3,Página Web,14
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D3,No compensación informada,4,Red social,3
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,1,Oficina,141
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,2,Línea Telefónica,22288
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,3,Página Web,246
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,5,Otros,56
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,1,Oficina,9
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,2,Línea Telefónica,8
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D6,Intento de llamada no exitosa,1,Oficina,99
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D6,Intento de llamada no exitosa,2,Línea Telefónica,79
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,1,Oficina,2261
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,2,Línea Telefónica,3739
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,3,Página Web,129
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,4,Red social,10
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,5,Otros,83
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,1,Oficina,95
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,2,Línea Telefónica,412
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,3,Página Web,20
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,4,Red social,2
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,1,Oficina,46
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,2,Línea Telefónica,7
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,3,Página Web,11
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,5,Otros,2
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,1,Oficina,47
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,2,Línea Telefónica,70
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,3,Página Web,96
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,5,Otros,1
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,1,Oficina,7823
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,2,Línea Telefónica,7532
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,3,Página Web,122
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,4,Red social,62
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,5,Otros,6
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,1,Oficina,89
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,2,Línea Telefónica,1669
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,3,Página Web,81
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,5,Otros,2
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,1,Oficina,1
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,2,Línea Telefónica,8
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,5,Otros,7
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H4,Reposición,2,Línea Telefónica,1
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,1,Oficina,154
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,2,Línea Telefónica,554
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,3,Página Web,359
2020-2,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,5,Otros,15
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,1,Oficina,245
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,2,Línea Telefónica,774
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,3,Página Web,23
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,5,Otros,274
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,1,Oficina,678
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,2,Línea Telefónica,1312
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,3,Página Web,19
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,4,Red social,3
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,5,Otros,17
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,1,Oficina,169
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,2,Línea Telefónica,290
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A3,Servicios no solicitados,3,Página Web,9
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A4,Fraudes en contratación,1,Oficina,123
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A4,Fraudes en contratación,2,Línea Telefónica,2
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A4,Fraudes en contratación,3,Página Web,6
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A4,Fraudes en contratación,5,Otros,2
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A5,Datos personales,3,Página Web,1
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,1,Oficina,694
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,2,Línea Telefónica,667
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,3,Página Web,80
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,5,Otros,119
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B3,Cláusula de permanencia superior a 1 año,1,Oficina,26
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B3,Cláusula de permanencia superior a 1 año,2,Línea Telefónica,13
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B3,Cláusula de permanencia superior a 1 año,3,Página Web,2
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B4,Valor subsidiado o financiado,1,Oficina,3
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B4,Valor subsidiado o financiado,2,Línea Telefónica,3
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B7,Cambio pospago a prepago,1,Oficina,267
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B7,Cambio pospago a prepago,5,Otros,18
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,1,Oficina,27945
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,2,Línea Telefónica,102784
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,3,Página Web,298
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,5,Otros,2746
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D3,No compensación informada,1,Oficina,14
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D3,No compensación informada,2,Línea Telefónica,514
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D3,No compensación informada,3,Página Web,7
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,1,Oficina,10427
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,2,Línea Telefónica,46954
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,3,Página Web,198
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,5,Otros,1111
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,1,Oficina,8
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,2,Línea Telefónica,11
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D6,Intento de llamada no exitosa,1,Oficina,13
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D6,Intento de llamada no exitosa,2,Línea Telefónica,12
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,1,Oficina,11387
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,2,Línea Telefónica,11733
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,3,Página Web,13
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,5,Otros,1707
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,1,Oficina,10
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,2,Línea Telefónica,60
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,3,Página Web,2
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E2,Incremento tarifario,4,Red social,1
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,1,Oficina,67
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,2,Línea Telefónica,14
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,3,Página Web,10
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,5,Otros,96
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,1,Oficina,24
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,2,Línea Telefónica,146
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,3,Página Web,31
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E7,Fraude en facturación,5,Otros,1
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,1,Oficina,1835
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,2,Línea Telefónica,1215
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,3,Página Web,16
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,4,Red social,1
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,1,Oficina,56
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,2,Línea Telefónica,632
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,3,Página Web,5
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,5,Otros,50
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,1,Oficina,15
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,2,Línea Telefónica,68
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,5,Otros,131
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H4,Reposición,2,Línea Telefónica,2
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,1,Oficina,1611
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,2,Línea Telefónica,4603
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,3,Página Web,62
2020-3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,5,Otros,586
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,1,Oficina,1736
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,2,Línea Telefónica,3764
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,5,Otros,396
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,1,Oficina,47
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,2,Línea Telefónica,135
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,5,Otros,11
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,1,Oficina,806
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,2,Línea Telefónica,676
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,5,Otros,154
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B4,Valor subsidiado o financiado,1,Oficina,4
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,1,Oficina,17459
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,2,Línea Telefónica,130233
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,3,Página Web,104
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,5,Otros,2541
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,1,Oficina,4497
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,2,Línea Telefónica,60519
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,3,Página Web,202
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,5,Otros,277
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,1,Oficina,11
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,2,Línea Telefónica,8
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,1,Oficina,17420
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,2,Línea Telefónica,19176
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,5,Otros,2145
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,1,Oficina,20
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,2,Línea Telefónica,29
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,5,Otros,72
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,1,Oficina,8
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,2,Línea Telefónica,101
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,1,Oficina,6
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,2,Línea Telefónica,7
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,1,Oficina,28
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,2,Línea Telefónica,596
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,G1,Medios de atención al usuario,5,Otros,48
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,2,Línea Telefónica,88
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,H3,Garantía,5,Otros,83
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,1,Oficina,1408
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,2,Línea Telefónica,5823
2020-4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,I1,Otros,5,Otros,535
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,1,Oficina,2121
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,2,Línea Telefónica,3652
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A1,Modificación condiciones acordadas,5,Otros,178
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,1,Oficina,40
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,2,Línea Telefónica,134
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,A2,Publicidad engañosa,5,Otros,4
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,1,Oficina,588
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,2,Línea Telefónica,264
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B1,Imposibilidad terminación contrato,5,Otros,45
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,B4,Valor subsidiado o financiado,2,Línea Telefónica,1
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,1,Oficina,25759
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,2,Línea Telefónica,128857
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,3,Página Web,122
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D1,No disponibilidad del servicio,5,Otros,1800
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,1,Oficina,7973
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,2,Línea Telefónica,62046
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,3,Página Web,199
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D4,Intermitencia,5,Otros,92
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,1,Oficina,16
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,D5,No traslado a nuevo domicilio,2,Línea Telefónica,4
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,1,Oficina,22197
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,2,Línea Telefónica,23296
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,3,Página Web,1
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E1,Error factura/ Cobro o descuento injustificado,5,Otros,1452
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,1,Oficina,30
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,2,Línea Telefónica,21
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E3,Reporte a centrales de riesgo,5,Otros,83
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,1,Oficina,5
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E4,Cobro en proceso de reclamación,2,Línea Telefónica,84
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,1,Oficina,4
2021-1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,E8,Cobro por reconexión,2,Línea Telefónica,18
